-DOCSTART- -X- O
‪ OT B-O 
،‬ OT B-O 
مثل OT B-O 
‬ OT B-O 

L OT B-O 
- OT B-O 
4831 OT B-O 
X OT B-O 
8 OT B-O 
. OT B-O 
8 OT B-O 
- OT B-O 
9 OT B-O 
. OT B-O 
5 OT B-O 

‬ OT B-O 
روش OT B-O 
‪ OT B-O 
MMO AN B-AN 
‬ OT B-O 
ﺑـﻪ OT B-O 
ﺧـﺎﻃﺮ OT B-O 
‬ OT B-O 
‫اﯾﻨﮑﻪ OT B-O 
اﻃﻼﻋﺎت OT B-O 
ﺑﯿﺸﺘﺮي OT B-O 
را OT B-O 
ﻧﺴﺒﺖ OT B-O 
ﺑﻪ OT B-O 
روش OT B-O 
‪ OT B-O 
Flooding OT B-O 
- OT B-O 
based‬ OT B-O 
ﻧﮕﻪ OT B-O 
ﻣﯽدارد OT B-O 
ﮔﺮهﻫﺎي OT B-O 
ﮐﻤﺘﺮي OT B-O 
را OT B-O 
ﻣﻼﻗﺎت OT B-O 
ﻣﯽﮐﻨﺪ OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
در OT B-O 
‬ OT B-O 

8 OT B-O 
- OT B-O 
5 OT B-O 
- OT B-O 
اتصال OT B-O 
از OT B-O 
طریق OT B-O 
اینترنت OT B-O 
داخلی OT B-O 
112 OT B-O 
9 OT B-O 
- OT B-O 
5 OT B-O 
- OT B-O 
اتوماسیون OT B-O 
پست OT B-O 
با OT B-O 
استفاده OT B-O 
از OT B-O 
PLC AN B-AN 
113 OT B-O 
1 OT B-O 
- OT B-O 
9 OT B-O 
- OT B-O 
5 OT B-O 
- OT B-O 
تکنیک OT B-O 
های OT B-O 
ارتباط OT B-O 
113 OT B-O 

در OT B-O 
قسمت OT B-O 
سوم OT B-O 
سیستمی OT B-O 
با OT B-O 
معماری OT B-O 
ساده OT B-O 
، OT B-O 
منظم OT B-O 
و OT B-O 
توانمندی OT B-O 
را OT B-O 
ارایه OT B-O 
می OT B-O 
دهیم OT B-O 
که OT B-O 
دستیابی OT B-O 
به OT B-O 
شیوه OT B-O 
ترکیبی OT B-O 
در OT B-O 
زمانی OT B-O 
که OT B-O 
درخواست OT B-O 
انعطاف OT B-O 
پذیری OT B-O 
کافی OT B-O 
برای OT B-O 
کاربردهای OT B-O 
آینده OT B-O 
را OT B-O 
محقق OT B-O 
می OT B-O 
سازد OT B-O 
و OT B-O 
برقراری OT B-O 
ارتباط OT B-O 
متقابل OT B-O 
بین OT B-O 
انواع OT B-O 
مختلف OT B-O 
گره OT B-O 
ها OT B-O 
را OT B-O 
میسر OT B-O 
می OT B-O 
سازد OT B-O 
. OT B-O 
در OT B-O 
قسمت OT B-O 
چهارم OT B-O 
بیشتر OT B-O 
روی OT B-O 
عملکرد OT B-O 
سیستم OT B-O 
ارتباطی OT B-O 
VANET AN B-AN 
بحث OT B-O 
می OT B-O 
کنیم OT B-O 
از OT B-O 
قبیل OT B-O 
انتشار OT B-O 
اطلاعات OT B-O 
و OT B-O 
کارهای OT B-O 
مربوط OT B-O 
به OT B-O 
آن OT B-O 
. OT B-O 
نهایتا OT B-O 
در OT B-O 
قسمت OT B-O 
پنج OT B-O 
کارهای OT B-O 
آتی OT B-O 
و OT B-O 
نتیجه OT B-O 
گیری OT B-O 
را OT B-O 
گنجاندیم OT B-O 
. OT B-O 

این OT B-O 
الگوریتم OT B-O 
برای OT B-O 
مدل OT B-O 
AND AN B-AN 
طراحی OT B-O 
شده OT B-O 
است OT B-O 
و OT B-O 
بدنبال OT B-O 
چرخه OT B-O 
می OT B-O 
گردد OT B-O 
( OT B-O 
26 OT B-O 
) OT B-O 
. OT B-O 
2 OT B-O 
- OT B-O 
2 OT B-O 
- OT B-O 
2 OT B-O 
- OT B-O 
الگوریتم OT B-O 
هو OT B-O 
- OT B-O 
رامامورتی OT B-O 
در OT B-O 
الگوریتم OT B-O 
سلسله OT B-O 
مراتب OT B-O 
که OT B-O 
توسط OT B-O 
آنها OT B-O 
ارائه OT B-O 
شد OT B-O 
، OT B-O 
سایت OT B-O 
هایی OT B-O 
که OT B-O 
به OT B-O 
یکدیگر OT B-O 
نزدیک OT B-O 
اند OT B-O 
در OT B-O 
یک OT B-O 
خوشه OT B-O 
- OT B-O 
Cluster OT B-O 

البته OT B-O 
ما OT B-O 
می OT B-O 
توانستیم OT B-O 
کد OT B-O 
را OT B-O 
کمی OT B-O 
جمع OT B-O 
و OT B-O 
جور OT B-O 
تر OT B-O 
بنویسیم OT B-O 
و OT B-O 
مستقیما OT B-O 
عدد OT B-O 
را OT B-O 
به OT B-O 
abs AN B-AN 
بدهیم OT B-O 
و OT B-O 
همانجا OT B-O 
چاپ OT B-O 
کنیم OT B-O 
. OT B-O 
PHP AN B-AN 
Code OT B-O 
: OT B-O 
print OT B-O 
( OT B-O 
abs AN I-AN 
( OT B-O 
− OT B-O 
321 OT B-O 
) OT B-O 
) OT B-O 
; OT B-O 

اساسا OT B-O 
is AN B-AN 
- OT B-O 
is AN I-AN 
تصويري OT B-O 
از OT B-O 
توپولوژي OT B-O 
مسيرياب OT B-O 
را OT B-O 
توزيع OT B-O 
مي‌كند OT B-O 
كه OT B-O 
از OT B-O 
آن OT B-O 
كوتاهترين OT B-O 
مسيرها OT B-O 
محاسبه OT B-O 
مي‌شوند OT B-O 
هر OT B-O 
مسير OT B-O 
ياب OT B-O 
، OT B-O 
در OT B-O 
اطلاعات OT B-O 
حالت OT B-O 
پيوند OT B-O 
خود OT B-O 
، OT B-O 
اعلام OT B-O 
مي‌درد OT B-O 
كه OT B-O 
به OT B-O 
كدام OT B-O 
آدرسهاي OT B-O 
لايه OT B-O 
شبكه OT B-O 
مستقيما OT B-O 
دسترسي OT B-O 
دارد OT B-O 
اين OT B-O 
آدرس OT B-O 
ها OT B-O 
، OT B-O 
مي‌توانند OT B-O 
: OT B-O 
از OT B-O 
متد OT B-O 
خود OT B-O 
ايستايي OT B-O 
مربوط OT B-O 
به OT B-O 
بازسازي‌هاي OT B-O 
حالت OT B-O 
پيوند OT B-O 
غرق OT B-O 
كردن OT B-O 
، OT B-O 
مفهوم OT B-O 
مسيرياب OT B-O 
تعيين OT B-O 
شده OT B-O 
در OT B-O 
شبكه OT B-O 
مستقيماً OT B-O 
دسترسي OT B-O 
دارد OT B-O 
اين OT B-O 
آدرس‌ها OT B-O 
مي‌توانند OT B-O 
ip OT B-O 
- OT B-O 
ipx OT B-O 
- OT B-O 
apple OT B-O 
talk OT B-O 
يا OT B-O 
بسياري OT B-O 
از OT B-O 
آدرس‌هاي OT B-O 
لايه OT B-O 
شبكه OT B-O 
را OT B-O 
پشتيباني OT B-O 
كند OT B-O 
. OT B-O 
ospf AN B-AN 
بسياري OT B-O 
از OT B-O 
ابداعاتي OT B-O 
را OT B-O 
كه OT B-O 
is AN I-AN 
- OT B-O 
is AN I-AN 
طراحي OT B-O 
كرده OT B-O 
پذيرفت OT B-O 
ospe AN B-AN 
چند OT B-O 
سال OT B-O 
بعد OT B-O 
از OT B-O 
iS AN B-AN 
- OT B-O 
IS AN B-AN 
طراحي OT B-O 
شد OT B-O 
اين OT B-O 
ابداعات OT B-O 
عبارتند OT B-O 
از OT B-O 
متد OT B-O 
خود OT B-O 
ايستايي OT B-O 
مربوط OT B-O 
به OT B-O 
بازسازي‌هاي OT B-O 
حالت OT B-O 
پيوند OT B-O 
غرق OT B-O 
كردن OT B-O 
، OT B-O 
مفهموم OT B-O 
مسيرياب OT B-O 
تعيين OT B-O 
شده OT B-O 
در OT B-O 
شبكه OT B-O 
محلي OT B-O 
، OT B-O 
و OT B-O 
متد OT B-O 
محاسبه OT B-O 
وپشتيباني OT B-O 
تقسيم OT B-O 
مسير OT B-O 
و OT B-O 
مقياس‌هاي OT B-O 
چندگانه OT B-O 
، OT B-O 
درنتيجه OT B-O 
تفاوت OT B-O 
اندكي OT B-O 
بين OT B-O 
IS AN I-AN 
- OT B-O 
IS AN I-AN 
و OT B-O 
oSPF AN B-AN 
وجود OT B-O 
دارد OT B-O 
. OT B-O 
مهمترين OT B-O 
اختلاف OT B-O 
اين OT B-O 
است OT B-O 
كه OT B-O 
IS AN I-AN 
- OT B-O 
IS AN I-AN 
طوري OT B-O 
رمز OT B-O 
گذاري OT B-O 
شده OT B-O 
است OT B-O 
كه OT B-O 
مي‌توان OT B-O 
به OT B-O 
طور OT B-O 
همزمان OT B-O 
اطلاعاتي OT B-O 
راجع OT B-O 
به OT B-O 
قراردادهايي OT B-O 
كه OT B-O 
لايه OT B-O 
شبكه OT B-O 
چندگانه OT B-O 
را OT B-O 
انتقال OT B-O 
داد OT B-O 
، OT B-O 
اين OT B-O 
ويژگي OT B-O 
در OT B-O 
OSPF AN B-AN 
وجود OT B-O 
ندارد OT B-O 
اين OT B-O 
امتياز OT B-O 
در OT B-O 
محيطهاي OT B-O 
قرارداد OT B-O 
چندگانه OT B-O 
بزرگ OT B-O 
، OT B-O 
ارزشمند OT B-O 
است OT B-O 
. OT B-O 

‫ OT B-O 
‪ OT B-O 
،X OT B-O 
‬ OT B-O 
مسیر OT B-O 
‪ OT B-O 
ELGRP AN B-AN 
‬ OT B-O 
خود OT B-O 
را OT B-O 
فهرست OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
،‬ OT B-O 
بازتوزیع OT B-O 
‪ OT B-O 
RD2 AN B-AN 
‬ OT B-O 
از OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬ OT B-O 
به OT B-O 
‪ OT B-O 
ELGRP AN I-AN 
‬ OT B-O 
برای OT B-O 
زیر OT B-O 
شبکه OT B-O 
‪ OT B-O 
،X OT B-O 
‬ OT B-O 
مسیری OT B-O 
را OT B-O 
‬ OT B-O 
‫ OT B-O 
بازتوزیع OT B-O 
نمی OT B-O 
کند OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
از OT B-O 
آنجائی OT B-O 
که OT B-O 
‪ OT B-O 
RD2 AN I-AN 
‬ OT B-O 
برای OT B-O 
زیر OT B-O 
شبکه OT B-O 
‪ OT B-O 
X OT B-O 
‬ OT B-O 
از OT B-O 
سمت OT B-O 
‪ OT B-O 
OSPR AN B-AN 
‬ OT B-O 
به OT B-O 
‪ OT B-O 
، OT B-O 
ELGRP AN I-AN 
‬ OT B-O 
مسیری OT B-O 
را OT B-O 
تبلیغ OT B-O 
نمی OT B-O 
کند OT B-O 
‪ OT B-O 
،‬‬ OT B-O 

امكانات OT B-O 
شركت OT B-O 
مخابرات OT B-O 
ايران OT B-O 
178 OT B-O 
شبكه OT B-O 
تلفن OT B-O 
عمومي OT B-O 
178 OT B-O 
شبكه OT B-O 
داده OT B-O 
X OT B-O 
. OT B-O 
 OT B-O 
180 OT B-O 

شکل OT B-O 
4 OT B-O 
- OT B-O 
تابع OT B-O 
توزیع OT B-O 
نرمال OT B-O 
با OT B-O 
95 OT B-O 
% OT B-O 
حاشیه OT B-O 
اطمینان OT B-O 
ولتاژ OT B-O 
LI OT B-O 
- OT B-O 
منفی OT B-O 
، OT B-O 
متغیر OT B-O 
mm AN B-AN 
40 OT B-O 
= OT B-O 
z OT B-O 
, OT B-O 
s OT B-O 
R OT B-O 
، OT B-O 
بدون OT B-O 
پوشش OT B-O 
اين OT B-O 
نتايج OT B-O 
با OT B-O 
نظريه OT B-O 
پدرسون OT B-O 
مناسب OT B-O 
نبودند OT B-O 
. OT B-O 
او OT B-O 
تصور OT B-O 
مي OT B-O 
كرد OT B-O 
كه OT B-O 
اين OT B-O 
اثر OT B-O 
به OT B-O 
وسيله OT B-O 
پايداري OT B-O 
كرونا OT B-O 
سبب OT B-O 
مي OT B-O 
شود OT B-O 
. OT B-O 

‬ OT B-O 
به OT B-O 
طور OT B-O 
خالصه OT B-O 
‪ OT B-O 
EIGRP AN B-AN 
، OT B-O 
‬‬ OT B-O 
‫و OT B-O 
فاصله LF B-LF 
گزارش LF I-LF 
شده LF I-LF 
میزبان LF I-LF 
( OT B-O 
‪ OT B-O 
) OT B-O 
AD AN B-AN 
‬ OT B-O 
را OT B-O 
فهرست OT B-O 
می LF I-LF 
کنند OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
اما OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬‬ OT B-O 
‫و OT B-O 
‪ OT B-O 
OSPF AN I-AN 
‬ OT B-O 
از OT B-O 
نظر OT B-O 
محتوای OT B-O 
جداول OT B-O 
توپولوژی OT B-O 
خود OT B-O 
‪ OT B-O 
،‬ OT B-O 
با LF I-LF 
یکدیگر OT B-O 
فرق OT B-O 
دارند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫ OT B-O 
‪protocol OT B-O 
‬‬ OT B-O 
‫ OT B-O 
منبع OT B-O 
اطالعات OT B-O 
مسیریابی OT B-O 
است OT B-O 
‪ OT B-O 
.‬ OT B-O 
شامل OT B-O 
‪ OT B-O 
، OT B-O 
BGP AN B-AN 
، OT B-O 
IS AN B-AN 
- OT B-O 
IS AN I-AN 
، OT B-O 
EIGRP AN B-AN 
، OT B-O 
OSPF AN B-AN 
، OT B-O 
RIP AN B-AN 
‬‬ OT B-O 
‫متصل OT B-O 
‪ OT B-O 
،‬ OT B-O 
و OT B-O 
استاتیک OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
process OT B-O 
- OT B-O 
id OT B-O 
, OT B-O 
as OT B-O 
number OT B-O 
‬‬ OT B-O 
‫اگر OT B-O 
توزیع OT B-O 
مجدد OT B-O 
یک OT B-O 
پروتکل OT B-O 
مسیریابی OT B-O 
است OT B-O 
که OT B-O 
با OT B-O 
استفاده OT B-O 
از OT B-O 
یک OT B-O 
‪ OT B-O 
ID AN B-AN 
‬ OT B-O 
فرایند OT B-O 
یا OT B-O 
‬ OT B-O 

مطابق OT B-O 
مطالب OT B-O 
بیان OT B-O 
شده OT B-O 
در OT B-O 
بخش‌های OT B-O 
قبلی OT B-O 
، OT B-O 
ابتدا OT B-O 
الگوریتم OT B-O 
NSGA AN B-AN 
- OT B-O 
II OT B-O 
را OT B-O 
اجرا OT B-O 
می‌کنیم OT B-O 
. OT B-O 
برای OT B-O 
نشان OT B-O 
دادن OT B-O 
همگرایی OT B-O 
نتایج OT B-O 
به OT B-O 
یک OT B-O 
جبهه OT B-O 
منحصر OT B-O 
به OT B-O 
فرد OT B-O 
، OT B-O 
NSGA AN I-AN 
- OT B-O 
II OT B-O 
را OT B-O 
چندین OT B-O 
مرتبه OT B-O 
و OT B-O 
هر OT B-O 
مرتبه OT B-O 
به OT B-O 
ازای OT B-O 
تعداد OT B-O 
گوناگونی OT B-O 
از OT B-O 
اعضا OT B-O 
و OT B-O 
تکرارها OT B-O 
اجرا OT B-O 
می‌کنیم OT B-O 
. OT B-O 
جبهه‌های OT B-O 
پارتو OT B-O 
حاصل OT B-O 
شده OT B-O 
از OT B-O 
الگوریتم OT B-O 
NSGA AN I-AN 
- OT B-O 
II OT B-O 
در OT B-O 
یک OT B-O 
صفحه OT B-O 
همان OT B-O 
‌گونه OT B-O 
که OT B-O 
در OT B-O 
شکل OT B-O 
11 OT B-O 
. OT B-O 
5 OT B-O 
دیده OT B-O 
می‌شود OT B-O 
، OT B-O 
نمایش OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 

‫‪www OT B-O 
. OT B-O 
college OT B-O 
prozheh OT B-O 
. OT B-O 
ir‬‬ OT B-O 
‫ OT B-O 
ﻛﺎﻟﺞ OT B-O 
ﭘﺮﻭژﻩ OT B-O 
‬ OT B-O 
‫‪ OT B-O 
IERC AN B-AN 
‬ OT B-O 
در OT B-O 
نسخه OT B-O 
های OT B-O 
قبلی OT B-O 
خود OT B-O 
به OT B-O 
تدریج OT B-O 
توسعه OT B-O 
یافته OT B-O 
و OT B-O 
بر OT B-O 
چالش OT B-O 
های OT B-O 
جدید OT B-O 
و OT B-O 
شناخته OT B-O 
شده OT B-O 
در OT B-O 
‬ OT B-O 

پروتكلهاي LF B-LF 
تجارت LF I-LF 
الكترونيك LF I-LF 
با LF I-LF 
تلفن LF I-LF 
همراه OT B-O 
: OT B-O 
WAP AN B-AN 
: OT B-O 
‌ OT B-O 
اتصال OT B-O 
به OT B-O 
اينترنت OT B-O 
و LF I-LF 
سپس OT B-O 
استفاده OT B-O 
از OT B-O 
صرفات OT B-O 
تلفنبانك OT B-O 
SMS AN B-AN 
: OT B-O 
انتقال OT B-O 
اطلاعات OT B-O 
به OT B-O 
صورت OT B-O 
text OT B-O 
بدون OT B-O 
شماره OT B-O 
گيري OT B-O 

‫نه OT B-O 
‪ OT B-O 
.‬ OT B-O 
بخش OT B-O 
`` OT B-O 
چگونگی LF B-LF 
تأثیر LF I-LF 
کلید LF I-LF 
واژه LF I-LF 
پیش LF I-LF 
فرض LF I-LF 
بر LF I-LF 
تنظیم LF I-LF 
منطق LF I-LF 
‪ OT B-O 
`` OT B-O 
PBR AN B-AN 
‬ OT B-O 
که OT B-O 
در OT B-O 
ادامه OT B-O 
فصل OT B-O 
خواهد OT B-O 
آمد OT B-O 
‪ OT B-O 
،‬ OT B-O 
معنی OT B-O 
کلید‬ OT B-O 
‫واژه OT B-O 
پیش LF I-LF 
فرض LF I-LF 
را OT B-O 
توضیح OT B-O 
خواهد OT B-O 
داد OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫پس OT B-O 
از OT B-O 
پیکربندی OT B-O 
نقشه OT B-O 
مسیر OT B-O 
با OT B-O 
کلیه OT B-O 
عبارات OT B-O 
که OT B-O 
با OT B-O 
هدف OT B-O 
تطابق OT B-O 
بسته OT B-O 
ها OT B-O 
انجام OT B-O 
می OT B-O 
شود OT B-O 
و LF I-LF 
تنظیم LF I-LF 
واسط OT B-O 
خروجی OT B-O 
آنها OT B-O 
یا OT B-O 
‬ OT B-O 

MOVW OT B-O 
AIW4 OT B-O 
, OT B-O 
VW100 OT B-O 
در OT B-O 
تحلیل OT B-O 
این OT B-O 
برنامه OT B-O 
, OT B-O 
یک OT B-O 
برنامه OT B-O 
نویس OT B-O 
کم OT B-O 
تجربه OT B-O 
می OT B-O 
بایست OT B-O 
موارد OT B-O 
ذیل OT B-O 
را OT B-O 
مد OT B-O 
نظر OT B-O 
قرار OT B-O 
دهد OT B-O 
. OT B-O 
1 OT B-O 
- OT B-O 
از OT B-O 
آنجا OT B-O 
که OT B-O 
سرعت OT B-O 
اجرای OT B-O 
برنامه OT B-O 
توسط OT B-O 
CPU AN B-AN 
بمراتب OT B-O 
بالاست OT B-O 
, OT B-O 
لذا OT B-O 
ممکن OT B-O 
است OT B-O 
در OT B-O 
یک OT B-O 
ثانیه OT B-O 
چند OT B-O 
هزار OT B-O 
بار OT B-O 
حلقه OT B-O 
MAIN OT B-O 
تکرار OT B-O 
گردد OT B-O 
, OT B-O 
ولی OT B-O 
چون OT B-O 
از OT B-O 
شرط OT B-O 
SM0 OT B-O 
. OT B-O 
1 OT B-O 
جهت OT B-O 
اجرای OT B-O 
دستورات OT B-O 
MAIN OT B-O 
استفاده OT B-O 
شده OT B-O 
است OT B-O 
, OT B-O 
لذا OT B-O 
هیچ OT B-O 
کاری OT B-O 
در OT B-O 
این OT B-O 
دفعات OT B-O 
تکرار OT B-O 
انجام OT B-O 
نمی OT B-O 
شود OT B-O 
. OT B-O 

RSA AN B-AN 
30 OT B-O 
امضاهاي OT B-O 
ديجيتالي OT B-O 
31 OT B-O 
امضاهاي OT B-O 
ديجيتالي OT B-O 
با OT B-O 
كليد OT B-O 
متقارن OT B-O 
32 OT B-O 

Y OT B-O 
Y OT B-O 
ضمیمه OT B-O 

معرفي OT B-O 
جبران LF B-LF 
كننده LF I-LF 
ايستاي LF I-LF 
توان LF I-LF 
راكتيو LF I-LF 
SVC AN B-AN 

3 OT B-O 
. OT B-O 
پتانسيل OT B-O 
مغناطيسي OT B-O 
فرضيات OT B-O 
بنيادي OT B-O 
مغناطيسي OT B-O 
بدون OT B-O 
ديور OT B-O 
ژانس OT B-O 
B OT B-O 
در OT B-O 
معادلة OT B-O 
، OT B-O 
تضمين OT B-O 
مي‌كند OT B-O 
B OT B-O 
حالت OT B-O 
گردشي OT B-O 
و OT B-O 
سلونوئيدي OT B-O 
دارد OT B-O 
. OT B-O 
در OT B-O 
نتيجه OT B-O 
B OT B-O 
مي‌تواند OT B-O 
به OT B-O 
صورت OT B-O 
كرل OT B-O 
ميدان OT B-O 
برداري OT B-O 
ديگري OT B-O 
چون OT B-O 
A OT B-O 
بيان OT B-O 
گردد OT B-O 
به OT B-O 
طوري OT B-O 
كه OT B-O 
: OT B-O 

‫ OT B-O 
مثال OT B-O 
‪ OT B-O 
1 OT B-O 
- OT B-O 
11 OT B-O 
‬ OT B-O 
روتر OT B-O 
‪ OT B-O 
R1 OT B-O 
‬ OT B-O 
پروتکل OT B-O 
پیکربندی OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
،‬ OT B-O 
قبل OT B-O 
از OT B-O 
بازتوزیع OT B-O 
به OT B-O 
سمت OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬‬ OT B-O 
‫‪R1 OT B-O 
# OT B-O 
show OT B-O 
ip OT B-O 
ospf OT B-O 
database OT B-O 
‬‬ OT B-O 

وقتي OT B-O 
كه OT B-O 
زاويه OT B-O 
شيار OT B-O 
( OT B-O 
) OT B-O 
بزرگتر OT B-O 
از OT B-O 
180 OT B-O 
شود OT B-O 
باند OT B-O 
عبور OT B-O 
به OT B-O 
حدود OT B-O 
عملي OT B-O 
خود OT B-O 
نزديكتر OT B-O 
مي OT B-O 
شود OT B-O 
. OT B-O 
لامپ OT B-O 
drift OT B-O 
توسط OT B-O 
قسمت OT B-O 
reentrant OT B-O 
حفره OT B-O 
تشكيل OT B-O 
مي OT B-O 
شود OT B-O 
همانطور OT B-O 
كه OT B-O 
در OT B-O 
مورد OT B-O 
كلايسترون OT B-O 
داشتيم OT B-O 
در OT B-O 
طي OT B-O 
اندركنش OT B-O 
ميدان OT B-O 
RF AN B-AN 
و OT B-O 
پرتو OT B-O 
الكتروني OT B-O 
در OT B-O 
TWT AN B-AN 
تغيير OT B-O 
فازي OT B-O 
بين OT B-O 
حفره OT B-O 
ها OT B-O 
اتفاق OT B-O 
مي OT B-O 
افتد OT B-O 
كه OT B-O 
به OT B-O 
صورت OT B-O 
تابعي OT B-O 
از OT B-O 
فركانس OT B-O 
است OT B-O 
. OT B-O 
اگر OT B-O 
اندوكتانس OT B-O 
متقابل OT B-O 
شيار OT B-O 
كوپلينگ OT B-O 
مثبت OT B-O 
باشد OT B-O 
مشخصه OT B-O 
فاز OT B-O 
كاهش OT B-O 
مي OT B-O 
يابد OT B-O 
در OT B-O 
حاليكه OT B-O 
اگر OT B-O 
اندوكتانس OT B-O 
كوپلينگ OT B-O 
متقابل OT B-O 
شيار OT B-O 
منفي OT B-O 
باشد OT B-O 
مشخصه OT B-O 
فاز OT B-O 
افزايش OT B-O 
مي OT B-O 
يابد OT B-O 
. OT B-O 

اندازه‌‌گيريهايي OT B-O 
كه OT B-O 
توسط OT B-O 
تشكيلات LF B-LF 
توربين LF I-LF 
گازي LF I-LF 
( OT B-O 
NGTE AN B-AN 
) OT B-O 
، OT B-O 
Jacobs OT B-O 
و LF I-LF 
شركت OT B-O 
تعميراتي OT B-O 
GPU AN B-AN 
انجام OT B-O 
شده‌اند OT B-O 
كمتر OT B-O 
اين OT B-O 
مطلب OT B-O 
را OT B-O 
تاييد OT B-O 
و LF I-LF 
اثبات OT B-O 
مي‌نمايند OT B-O 
كه OT B-O 
نمك OT B-O 
مكش OT B-O 
يافتة OT B-O 
ناشي OT B-O 
از LF I-LF 
اسپري OT B-O 
مي‌تواند OT B-O 
تجمعش OT B-O 
بطور OT B-O 
گسترده‌اي OT B-O 
تغيير OT B-O 
نمايد OT B-O 
كه OT B-O 
اين OT B-O 
مساله OT B-O 
بستگي OT B-O 
به OT B-O 
سرعت OT B-O 
باد OT B-O 
و LF I-LF 
جهت OT B-O 
باد OT B-O 
، OT B-O 
ميزان OT B-O 
خوردگي OT B-O 
، OT B-O 
فاصله OT B-O 
از LF I-LF 
سطح OT B-O 
و LF I-LF 
ميزان OT B-O 
خود OT B-O 
توليدي OT B-O 
( OT B-O 
self OT B-O 
Generation OT B-O 
) OT B-O 
دارد OT B-O 
. OT B-O 
سطوح OT B-O 
نمك OT B-O 
دور OT B-O 
از LF I-LF 
سطح OT B-O 
دريا OT B-O 

ترتیب OT B-O 
اجرای OT B-O 
عملگرها OT B-O 
شاید OT B-O 
همه OT B-O 
شما OT B-O 
این OT B-O 
را OT B-O 
بدانید OT B-O 
ولی OT B-O 
در OT B-O 
php AN B-AN 
ترتیب OT B-O 
اجرای OT B-O 
عملگرها OT B-O 
به OT B-O 
صورت OT B-O 
زیر OT B-O 
می OT B-O 
باشند OT B-O 
: OT B-O 
PHP AN B-AN 
Code OT B-O 
: OT B-O 

توسط OT B-O 
چشم OT B-O 
اصلی OT B-O 
شیر OT B-O 
اصلی OT B-O 
گاز OT B-O 
به OT B-O 
مدار OT B-O 
بسته OT B-O 
شود OT B-O 
و OT B-O 
آلارم OT B-O 
. OT B-O 
خط OT B-O 
بیست OT B-O 
و OT B-O 
هشتم OT B-O 
: OT B-O 
در OT B-O 
صورت OT B-O 
دیدن OT B-O 
آتش OT B-O 
توسط OT B-O 
چشم OT B-O 
اصلی OT B-O 
پیلوت OT B-O 
بسته OT B-O 
می‌شود OT B-O 
. OT B-O 
خط OT B-O 
بیست OT B-O 
و OT B-O 
نهم OT B-O 
: OT B-O 
در OT B-O 
صورت OT B-O 
فشار OT B-O 
گاز OT B-O 
بالا OT B-O 
در OT B-O 
مسیر OT B-O 
اصلی OT B-O 
HGP AN B-AN 
شیر OT B-O 
تخلیه OT B-O 
فشار OT B-O 
باز OT B-O 
شود OT B-O 
. OT B-O 

‫ OT B-O 
را OT B-O 
فهرست OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
این OT B-O 
دستور OT B-O 
به OT B-O 
‪ OT B-O 
RD1 AN B-AN 
‬ OT B-O 
می OT B-O 
گوید OT B-O 
که OT B-O 
جدول OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
IP AN B-AN 
‬ OT B-O 
توجه OT B-O 
کند OT B-O 
‪ OT B-O 
،‬ OT B-O 
از OT B-O 
همه OT B-O 
مسیرهای OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬‬ OT B-O 
‫ OT B-O 
که OT B-O 
توسط OT B-O 
فرآیند OT B-O 
‪ OT B-O 
OSPF AN I-AN 
‬ OT B-O 
موجود OT B-O 
در OT B-O 
‪ OT B-O 
R1 OT B-O 
‬ OT B-O 
به OT B-O 
جدول OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
IP AN I-AN 
‬ OT B-O 
افزوده OT B-O 
شده OT B-O 
اند OT B-O 
‪ OT B-O 
،‬ OT B-O 
استفاده OT B-O 
کند OT B-O 
و OT B-O 
این OT B-O 
مسیرها OT B-O 
را OT B-O 
‬ OT B-O 

‫▪ OT B-O 
هنگامی OT B-O 
که OT B-O 
باز OT B-O 
توزیع OT B-O 
مبتنی OT B-O 
بر OT B-O 
دیگر OT B-O 
منابع OT B-O 
باشد OT B-O 
‪ OT B-O 
،‬از OT B-O 
متریک OT B-O 
‪ OT B-O 
22 OT B-O 
‬ AN B-AN 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫▪ OT B-O 
ایجاد OT B-O 
‪ OT B-O 
LSA AN I-AN 
‬ AN I-AN 
نوع OT B-O 
‪ OT B-O 
1 OT B-O 
‬ AN I-AN 
