-DOCSTART- -X- O
støtte OT B-O 
. OT B-O 

Denne OT B-O 
tekst OT B-O 
er OT B-O 
hyklerisk OT B-O 
. OT B-O 
Den OT B-O 
Europæiske LF B-LF 
Socialfond LF I-LF 
( OT B-O 
ESF AN B-AN 
) OT B-O 
er OT B-O 
det OT B-O 
instrument OT B-O 
par OT B-O 
excellence OT B-O 
, OT B-O 
der OT B-O 
giver OT B-O 
mulighed OT B-O 
for OT B-O 
at OT B-O 
skabe OT B-O 
nye OT B-O 
beskæftigelses- OT B-O 
og OT B-O 
jobmuligheder OT B-O 
, OT B-O 
fremme OT B-O 
tilpasningen OT B-O 
af OT B-O 
arbejdstagernes OT B-O 
kompetencer OT B-O 
til OT B-O 
kravene OT B-O 
på OT B-O 
arbejdsmarkedet OT B-O 
og OT B-O 
arbejdstagernes OT B-O 
integration OT B-O 
på OT B-O 
arbejdsmarkedet OT B-O 
samt OT B-O 
styrke OT B-O 
den OT B-O 
sociale OT B-O 
integration OT B-O 
. OT B-O 

De OT B-O 
funktioner OT B-O 
, OT B-O 
som OT B-O 
han OT B-O 
udøver OT B-O 
i OT B-O 
dag OT B-O 
, OT B-O 
har OT B-O 
absolut OT B-O 
intet OT B-O 
at OT B-O 
gøre OT B-O 
med OT B-O 
de OT B-O 
funktioner OT B-O 
, OT B-O 
som OT B-O 
han OT B-O 
udøvede OT B-O 
dengang OT B-O 
som OT B-O 
generalsekretær OT B-O 
for OT B-O 
NATO AN B-AN 
. OT B-O 
Så OT B-O 
længe OT B-O 
der OT B-O 
ikke OT B-O 
fra OT B-O 
nogen OT B-O 
international OT B-O 
retsinstans OT B-O 
foreligger OT B-O 
nogen OT B-O 
som OT B-O 
helst OT B-O 
sigtelse OT B-O 
, OT B-O 
der OT B-O 
måtte OT B-O 
indebære OT B-O 
en OT B-O 
anklage OT B-O 
rettet OT B-O 
mod OT B-O 
Javier OT B-O 
Solanas OT B-O 
person OT B-O 
- OT B-O 
hvad OT B-O 
der OT B-O 
langt OT B-O 
fra OT B-O 
har OT B-O 
været OT B-O 
tilfældet OT B-O 
- OT B-O 
vil OT B-O 
EU AN B-AN 
naturligvis OT B-O 
ikke OT B-O 
indtage OT B-O 
nogen OT B-O 
holdning OT B-O 
til OT B-O 
dette OT B-O 
spørgsmål OT B-O 
. OT B-O 

Men OT B-O 
man OT B-O 
erkender OT B-O 
også OT B-O 
behovet OT B-O 
for OT B-O 
stram OT B-O 
kontrol OT B-O 
og OT B-O 
overvågning OT B-O 
, OT B-O 
og OT B-O 
derfor OT B-O 
kunne OT B-O 
jeg OT B-O 
stemme OT B-O 
for OT B-O 
. OT B-O 
Antimikrobiel LF B-LF 
resistens LF I-LF 
( OT B-O 
AMR AN B-AN 
) OT B-O 
er OT B-O 
et OT B-O 
spørgsmål OT B-O 
om OT B-O 
dyresundhed OT B-O 
for OT B-O 
den OT B-O 
europæiske OT B-O 
husdyrsektor OT B-O 
, OT B-O 
særlig OT B-O 
når OT B-O 
behandlinger OT B-O 
slår OT B-O 
fejl OT B-O 
. OT B-O 

Hvis OT B-O 
vi OT B-O 
ikke OT B-O 
offentliggør OT B-O 
ordentlig OT B-O 
information OT B-O 
, OT B-O 
vil OT B-O 
vi OT B-O 
ikke OT B-O 
kunne OT B-O 
drage OT B-O 
fordel OT B-O 
af OT B-O 
disse OT B-O 
grupper LF B-LF 
. AN B-AN 
Hr AN I-AN 
. AN I-AN 
formand OT B-O 
, OT B-O 
jeg OT B-O 
vil OT B-O 
gerne OT B-O 
på OT B-O 
Kommissionens OT B-O 
vegne OT B-O 
takke OT B-O 
Europa-Parlamentet OT B-O 
, OT B-O 
og OT B-O 
navnlig OT B-O 
hr AN I-AN 
. AN I-AN 
Tappin OT B-O 
, OT B-O 
for OT B-O 
den OT B-O 
opmærksomhed OT B-O 
og OT B-O 
støtte OT B-O 
, OT B-O 
det OT B-O 
har OT B-O 
givet OT B-O 
denne OT B-O 
meddelelse OT B-O 
om LF I-LF 
europæiske LF I-LF 
økonomiske LF I-LF 
firmagruppers LF I-LF 
( OT B-O 
EØFG AN B-AN 
) OT B-O 
deltagelse OT B-O 
i LF I-LF 
offentlige OT B-O 
indkøb OT B-O 
og OT B-O 
offentligt OT B-O 
finansierede OT B-O 
programmer OT B-O 
. AN I-AN 

Hvad OT B-O 
enten OT B-O 
det OT B-O 
drejer OT B-O 
sig OT B-O 
om OT B-O 
ligevægt OT B-O 
i OT B-O 
biosfæren OT B-O 
, OT B-O 
kulturfremme OT B-O 
eller OT B-O 
samarbejde OT B-O 
med OT B-O 
den OT B-O 
tredje OT B-O 
verden OT B-O 
, OT B-O 
skaber OT B-O 
den OT B-O 
yderligtgående OT B-O 
konkurrence OT B-O 
tilbagegang OT B-O 
og OT B-O 
usikkerhed OT B-O 
. OT B-O 
Og OT B-O 
hvad OT B-O 
angår OT B-O 
de OT B-O 
18 OT B-O 
millioner OT B-O 
arbejdsløse OT B-O 
i OT B-O 
EU AN B-AN 
, OT B-O 
tror OT B-O 
De OT B-O 
så OT B-O 
, OT B-O 
at OT B-O 
de OT B-O 
er OT B-O 
ofre OT B-O 
for OT B-O 
en OT B-O 
for OT B-O 
tilbageholdende OT B-O 
gennemførelse OT B-O 
af OT B-O 
denne OT B-O 
konkurrencepolitik OT B-O 
? OT B-O 

590 OT B-O 
arbejdstagere OT B-O 
er OT B-O 
blevet OT B-O 
afskediget OT B-O 
i LF B-LF 
to OT B-O 
virksomheder OT B-O 
inden OT B-O 
for OT B-O 
bilindustrien OT B-O 
. OT B-O 
Jeg OT B-O 
er OT B-O 
for OT B-O 
, OT B-O 
at OT B-O 
denne OT B-O 
støtte OT B-O 
forvaltes OT B-O 
og OT B-O 
kontrolleres OT B-O 
af OT B-O 
de OT B-O 
organer OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
ansvarlige OT B-O 
for OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Socialfond LF I-LF 
( OT B-O 
ESF AN B-AN 
) OT B-O 
i LF I-LF 
Polen OT B-O 
, OT B-O 
hvilket OT B-O 
begrænser OT B-O 
overvågningsomkostningerne OT B-O 
til OT B-O 
blot OT B-O 
2 OT B-O 
000 OT B-O 
EUR AN B-AN 
. OT B-O 

Grundlæggende OT B-O 
forskning OT B-O 
vil OT B-O 
blive OT B-O 
omfattet OT B-O 
af OT B-O 
F LF B-LF 
& AN I-AN 
U-programmet OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
vil OT B-O 
forøge OT B-O 
muligheden OT B-O 
for OT B-O 
at OT B-O 
opnå OT B-O 
fremskridt OT B-O 
og OT B-O 
succes OT B-O 
. OT B-O 
Et OT B-O 
andet OT B-O 
eksempel OT B-O 
er LF I-LF 
klarlæggelse OT B-O 
af OT B-O 
Det OT B-O 
Fælles LF I-LF 
Forskningscenters LF I-LF 
( OT B-O 
FFC AN I-AN 
) OT B-O 
deltagelse OT B-O 
i LF I-LF 
fællesforetagendets OT B-O 
aktiviteter OT B-O 
. OT B-O 

Vi OT B-O 
støtter OT B-O 
UNMIK AN B-AN 
's OT B-O 
, OT B-O 
KFOR AN B-AN 
's OT B-O 
og OT B-O 
OSCE AN B-AN 
's OT B-O 
bestræbelser OT B-O 
på OT B-O 
at OT B-O 
etablere OT B-O 
en OT B-O 
fungerende OT B-O 
civil OT B-O 
administration OT B-O 
og OT B-O 
at OT B-O 
sikre OT B-O 
opretholdelsen OT B-O 
af OT B-O 
lov OT B-O 
og OT B-O 
orden OT B-O 
. OT B-O 
I AN I-AN 
denne OT B-O 
forbindelse OT B-O 
støtter OT B-O 
vi OT B-O 
stærkt OT B-O 
den OT B-O 
høje OT B-O 
repræsentants OT B-O 
appel OT B-O 
for OT B-O 
nylig OT B-O 
til OT B-O 
medlemsstaterne OT B-O 
om OT B-O 
at OT B-O 
sende OT B-O 
flere OT B-O 
politifolk OT B-O 
til OT B-O 
FN AN B-AN 
's OT B-O 
civile OT B-O 
politistyrke OT B-O 
i OT B-O 
Kosovo OT B-O 
. OT B-O 

Ligesom OT B-O 
ordføreren OT B-O 
mener OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
Kommissionens OT B-O 
forslag OT B-O 
om OT B-O 
at OT B-O 
forenkle OT B-O 
forvaltningen OT B-O 
af OT B-O 
EU AN B-AN 
's OT B-O 
eksterne OT B-O 
bistand OT B-O 
`` OT B-O 
giver OT B-O 
god OT B-O 
mening OT B-O 
'' OT B-O 
. OT B-O 
Med OT B-O 
henblik OT B-O 
på OT B-O 
at OT B-O 
skabe OT B-O 
større OT B-O 
effektivitet OT B-O 
skal OT B-O 
omkring OT B-O 
30 OT B-O 
eksisterende OT B-O 
instrumenter OT B-O 
reduceres OT B-O 
til OT B-O 
seks OT B-O 
, OT B-O 
hvoriblandt OT B-O 
det OT B-O 
europæiske LF B-LF 
naboskabs- LF I-LF 
og LF I-LF 
partnerskabsinstrument LF I-LF 
( OT B-O 
ENPI AN B-AN 
) OT B-O 
. OT B-O 

Det OT B-O 
kræver OT B-O 
selvfølgelig OT B-O 
solidaritet OT B-O 
i OT B-O 
denne OT B-O 
forbindelse OT B-O 
. OT B-O 
Der OT B-O 
er OT B-O 
helt OT B-O 
sikkert OT B-O 
brug OT B-O 
for OT B-O 
civil OT B-O 
beskyttelse OT B-O 
i OT B-O 
hele OT B-O 
Europa OT B-O 
, OT B-O 
og OT B-O 
der OT B-O 
skal OT B-O 
også OT B-O 
oprettes OT B-O 
en OT B-O 
post OT B-O 
i OT B-O 
EU AN B-AN 
' OT B-O 
s OT B-O 
budget OT B-O 
for OT B-O 
naturkatastrofer OT B-O 
. OT B-O 

Jeg OT B-O 
har OT B-O 
ikke OT B-O 
givet OT B-O 
Dem OT B-O 
ordet OT B-O 
i OT B-O 
dag OT B-O 
, OT B-O 
hr AN B-AN 
. AN I-AN 
De OT B-O 
Rossa OT B-O 
, OT B-O 
fordi OT B-O 
De OT B-O 
har OT B-O 
været OT B-O 
så OT B-O 
heldig OT B-O 
at OT B-O 
få OT B-O 
taletid OT B-O 
ved OT B-O 
de OT B-O 
to OT B-O 
foregående OT B-O 
møder OT B-O 
, OT B-O 
hvilket OT B-O 
De OT B-O 
udmærket OT B-O 
er OT B-O 
klar OT B-O 
over OT B-O 
, OT B-O 
og OT B-O 
jeg OT B-O 
har OT B-O 
indtaget OT B-O 
den OT B-O 
holdning OT B-O 
, OT B-O 
at OT B-O 
jeg OT B-O 
bør OT B-O 
prioritere OT B-O 
medlemmer OT B-O 
, OT B-O 
der OT B-O 
har OT B-O 
talt OT B-O 
tidligere OT B-O 
. AN I-AN 
- OT B-O 
Næste OT B-O 
punkt OT B-O 
på OT B-O 
dagsordenen OT B-O 
er OT B-O 
betænkning OT B-O 
af OT B-O 
Diana OT B-O 
Wallis OT B-O 
for OT B-O 
Retsudvalget OT B-O 
om OT B-O 
anmodning OT B-O 
om OT B-O 
beskyttelse OT B-O 
af OT B-O 
Bruno OT B-O 
Gollnischs OT B-O 
immunitet OT B-O 
og OT B-O 
privilegier OT B-O 
( OT B-O 
2005/2072 OT B-O 
( OT B-O 
IMM AN B-AN 
) OT B-O 
) OT B-O 
( OT B-O 
A6-0376/2005 OT B-O 
) OT B-O 
. AN I-AN 

Det OT B-O 
er OT B-O 
således OT B-O 
nødvendigt OT B-O 
at OT B-O 
indføre OT B-O 
nogle OT B-O 
systematiske OT B-O 
og OT B-O 
dristige OT B-O 
lovgivnings- OT B-O 
, OT B-O 
program- OT B-O 
og OT B-O 
interventionsinstrumenter OT B-O 
, OT B-O 
som OT B-O 
er OT B-O 
koordineret OT B-O 
indbyrdes OT B-O 
, OT B-O 
for OT B-O 
at OT B-O 
medvirke OT B-O 
til OT B-O 
at OT B-O 
skabe OT B-O 
nogle OT B-O 
nye OT B-O 
ledende OT B-O 
klasser OT B-O 
inden OT B-O 
for OT B-O 
kultur OT B-O 
, OT B-O 
økonomi OT B-O 
, OT B-O 
samfund OT B-O 
, OT B-O 
institutioner OT B-O 
og OT B-O 
politik OT B-O 
, OT B-O 
nemlig OT B-O 
klasser OT B-O 
, OT B-O 
der OT B-O 
bærer OT B-O 
præg OT B-O 
af OT B-O 
kvindelig OT B-O 
moderniseringskvalitet OT B-O 
. OT B-O 
I OT B-O 
Europa OT B-O 
har OT B-O 
vi OT B-O 
gjort OT B-O 
meget OT B-O 
med OT B-O 
hensyn OT B-O 
til OT B-O 
mange OT B-O 
spørgsmål OT B-O 
, OT B-O 
men OT B-O 
når OT B-O 
det OT B-O 
gælder OT B-O 
en OT B-O 
ligeligt OT B-O 
fordelt OT B-O 
repræsentation OT B-O 
, OT B-O 
er OT B-O 
vi OT B-O 
stadig OT B-O 
langt OT B-O 
fra OT B-O 
målet OT B-O 
. OT B-O 

Ligeledes OT B-O 
må OT B-O 
frigivelsen OT B-O 
af OT B-O 
midler OT B-O 
til OT B-O 
omlægning OT B-O 
af OT B-O 
bananproduktion OT B-O 
- OT B-O 
ledsageforanstaltninger OT B-O 
for LF B-LF 
bananer OT B-O 
- OT B-O 
ikke OT B-O 
ske LF I-LF 
på OT B-O 
bekostning OT B-O 
af OT B-O 
nuværende OT B-O 
udviklingsprogrammer OT B-O 
. OT B-O 
Desuden OT B-O 
skal OT B-O 
beløbene OT B-O 
til OT B-O 
styrkelse OT B-O 
af OT B-O 
demokrati OT B-O 
og LF I-LF 
menneskerettigheder OT B-O 
under OT B-O 
Det OT B-O 
Europæiske LF I-LF 
Instrument LF I-LF 
for LF I-LF 
Demokrati LF I-LF 
og LF I-LF 
Menneskerettigheder LF I-LF 
( OT B-O 
EIDHR AN B-AN 
) OT B-O 
bevares OT B-O 
. OT B-O 

Aftalen OT B-O 
med OT B-O 
Makedonien OT B-O 
må OT B-O 
kunne OT B-O 
betragtes OT B-O 
som OT B-O 
åbningen OT B-O 
af OT B-O 
døren OT B-O 
til OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
med OT B-O 
henblik OT B-O 
på OT B-O 
landets OT B-O 
tiltrædelse OT B-O 
, OT B-O 
selvom OT B-O 
dette OT B-O 
først OT B-O 
vil OT B-O 
ske OT B-O 
på OT B-O 
meget OT B-O 
langt OT B-O 
sigt OT B-O 
. OT B-O 
I OT B-O 
mellemtiden OT B-O 
skal OT B-O 
vi OT B-O 
i OT B-O 
vores OT B-O 
politik OT B-O 
hele OT B-O 
tiden OT B-O 
gå OT B-O 
ud OT B-O 
fra OT B-O 
det OT B-O 
ønskelige OT B-O 
i OT B-O 
, OT B-O 
at OT B-O 
Makedoniens OT B-O 
lovgivning OT B-O 
virkelig OT B-O 
kommer OT B-O 
til OT B-O 
at OT B-O 
ligne OT B-O 
medlemsstaternes OT B-O 
lovgivning OT B-O 
, OT B-O 
og OT B-O 
vores OT B-O 
politik OT B-O 
skal OT B-O 
afspejle OT B-O 
dette OT B-O 
til OT B-O 
og OT B-O 
med OT B-O 
navnene OT B-O 
på OT B-O 
bistandsprogrammerne OT B-O 
til OT B-O 
Makedonien OT B-O 
. OT B-O 

Det OT B-O 
betyder OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
overhovedet OT B-O 
ikke OT B-O 
udgår OT B-O 
noget OT B-O 
incitament OT B-O 
fra OT B-O 
dette OT B-O 
forslag OT B-O 
til OT B-O 
at OT B-O 
gå OT B-O 
over OT B-O 
til OT B-O 
en LF B-LF 
forbedret OT B-O 
version OT B-O 
. OT B-O 
Det OT B-O 
betyder OT B-O 
også OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
går OT B-O 
glip OT B-O 
af OT B-O 
muligheden OT B-O 
, OT B-O 
og LF I-LF 
jeg OT B-O 
giver OT B-O 
Dem OT B-O 
ét OT B-O 
eksempel OT B-O 
, OT B-O 
fru OT B-O 
formand OT B-O 
, OT B-O 
udstødningen OT B-O 
af OT B-O 
nitrogendioxyd LF I-LF 
( OT B-O 
NOx AN B-AN 
) OT B-O 
faldt OT B-O 
sidste OT B-O 
år OT B-O 
med OT B-O 
3 OT B-O 
, OT B-O 
5 OT B-O 
% OT B-O 
i LF I-LF 
mit OT B-O 
land OT B-O 
, OT B-O 
navnlig OT B-O 
på OT B-O 
grund OT B-O 
af OT B-O 
Euro OT B-O 
II OT B-O 
. OT B-O 

Hr OT B-O 
. AN B-AN 
formand OT B-O 
! OT B-O 
Der OT B-O 
er OT B-O 
tre OT B-O 
centrale OT B-O 
spørgsmål OT B-O 
med OT B-O 
hensyn OT B-O 
til OT B-O 
udgiftsområde OT B-O 
2 OT B-O 
: OT B-O 
den OT B-O 
fælles OT B-O 
landbrugspolitik LF B-LF 
( OT B-O 
FLP OT B-O 
) AN B-AN 
. AN I-AN 

Uanset OT B-O 
hvilke OT B-O 
geografiske OT B-O 
prioriteter OT B-O 
EU AN B-AN 
måtte OT B-O 
have OT B-O 
opstillet OT B-O 
for OT B-O 
en OT B-O 
given OT B-O 
periode OT B-O 
, OT B-O 
skal OT B-O 
genbosættelse OT B-O 
af OT B-O 
følgende OT B-O 
personer OT B-O 
prioriteres OT B-O 
: OT B-O 
børn OT B-O 
og OT B-O 
kvinder OT B-O 
, OT B-O 
som OT B-O 
er OT B-O 
i LF B-LF 
fare OT B-O 
for OT B-O 
at OT B-O 
blive OT B-O 
udsat OT B-O 
for OT B-O 
psykisk OT B-O 
eller OT B-O 
fysisk OT B-O 
vold OT B-O 
eller OT B-O 
seksuel OT B-O 
udnyttelse OT B-O 
, OT B-O 
uledsagede OT B-O 
mindreårige OT B-O 
, OT B-O 
personer OT B-O 
med OT B-O 
særlige OT B-O 
medicinske OT B-O 
behov OT B-O 
, OT B-O 
volds- OT B-O 
og OT B-O 
torturofre OT B-O 
samt OT B-O 
personer OT B-O 
med OT B-O 
behov OT B-O 
for OT B-O 
nødgenbosættelse OT B-O 
af OT B-O 
juridiske OT B-O 
årsager OT B-O 
eller OT B-O 
af OT B-O 
beskyttelseshensyn OT B-O 
. OT B-O 
Genbosættelse OT B-O 
af OT B-O 
flygtninge OT B-O 
fra OT B-O 
tredjelande OT B-O 
er OT B-O 
en OT B-O 
af OT B-O 
de OT B-O 
støtteberettigede OT B-O 
foranstaltninger OT B-O 
under OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Flygtningefond LF I-LF 
( OT B-O 
ERF AN B-AN 
) OT B-O 
. OT B-O 

Selvom OT B-O 
jeg OT B-O 
er OT B-O 
enig OT B-O 
i OT B-O 
de OT B-O 
generelle OT B-O 
retningslinjer OT B-O 
i OT B-O 
Interreg OT B-O 
III OT B-O 
, OT B-O 
mener OT B-O 
jeg OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
er OT B-O 
yderst OT B-O 
vigtigt OT B-O 
at OT B-O 
sørge OT B-O 
for OT B-O 
en OT B-O 
bedre OT B-O 
sammenhæng OT B-O 
mellem OT B-O 
dette OT B-O 
program OT B-O 
- OT B-O 
der OT B-O 
er OT B-O 
finansieret OT B-O 
af OT B-O 
EFRU AN B-AN 
- OT B-O 
og OT B-O 
de OT B-O 
andre OT B-O 
Fonde OT B-O 
for OT B-O 
Samarbejde OT B-O 
med OT B-O 
Tredjelande OT B-O 
, OT B-O 
herunder OT B-O 
især OT B-O 
den OT B-O 
Europæiske OT B-O 
Udviklingsfond OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
rettet OT B-O 
mod OT B-O 
AVS-landene OT B-O 
. OT B-O 
I OT B-O 
den OT B-O 
forbindelse OT B-O 
vil OT B-O 
jeg OT B-O 
gerne OT B-O 
takke OT B-O 
Udvalget OT B-O 
for OT B-O 
Regionalpolitik OT B-O 
, OT B-O 
Transport OT B-O 
og OT B-O 
Turisme OT B-O 
for OT B-O 
at OT B-O 
have OT B-O 
godkendt OT B-O 
et OT B-O 
af OT B-O 
mine OT B-O 
ændringsforslag OT B-O 
, OT B-O 
der OT B-O 
tilføjer OT B-O 
EUF AN B-AN 
til OT B-O 
listen OT B-O 
over OT B-O 
disse OT B-O 
fonde OT B-O 
. OT B-O 

Efter OT B-O 
al OT B-O 
den OT B-O 
positive OT B-O 
energi OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
lagt OT B-O 
i LF B-LF 
dette OT B-O 
, OT B-O 
stak OT B-O 
Tyrkiets OT B-O 
mørke OT B-O 
side OT B-O 
så OT B-O 
sit OT B-O 
hoved OT B-O 
frem OT B-O 
igen OT B-O 
, OT B-O 
da OT B-O 
kendelsen OT B-O 
fra OT B-O 
den OT B-O 
tyrkiske OT B-O 
forfatningsdomstol OT B-O 
blev OT B-O 
fulgt OT B-O 
af OT B-O 
nye OT B-O 
terrorangreb OT B-O 
. OT B-O 
Der OT B-O 
kom OT B-O 
en OT B-O 
bølge OT B-O 
af OT B-O 
arrestationer OT B-O 
af OT B-O 
medlemmer OT B-O 
af OT B-O 
Det OT B-O 
Demokratiske LF I-LF 
Samfunds LF I-LF 
Parti LF I-LF 
( OT B-O 
DTP AN B-AN 
) OT B-O 
, OT B-O 
og OT B-O 
truslen OT B-O 
om OT B-O 
arrestationer OT B-O 
hænger OT B-O 
stadig OT B-O 
over OT B-O 
medlemmer OT B-O 
af OT B-O 
det OT B-O 
tyrkiske OT B-O 
parlament OT B-O 
. OT B-O 

Det OT B-O 
er OT B-O 
betænkeligt OT B-O 
, OT B-O 
at OT B-O 
bombardementerne OT B-O 
har OT B-O 
forværret OT B-O 
situationen OT B-O 
, OT B-O 
og OT B-O 
man OT B-O 
må OT B-O 
indse OT B-O 
, OT B-O 
at OT B-O 
NATO AN B-AN 
og OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
begik OT B-O 
en OT B-O 
fejl OT B-O 
, OT B-O 
da OT B-O 
de OT B-O 
traf OT B-O 
denne OT B-O 
foranstaltning OT B-O 
. OT B-O 
Ministeren OT B-O 
talte OT B-O 
med OT B-O 
rette OT B-O 
- OT B-O 
det OT B-O 
er OT B-O 
jeg OT B-O 
enig OT B-O 
i OT B-O 
- OT B-O 
om OT B-O 
Beograds OT B-O 
skyld OT B-O 
, OT B-O 
men OT B-O 
vi OT B-O 
må OT B-O 
også OT B-O 
huske OT B-O 
på OT B-O 
, OT B-O 
at OT B-O 
efterretningstjenesterne OT B-O 
i OT B-O 
USA AN B-AN 
, OT B-O 
Tyskland OT B-O 
, OT B-O 
Frankrig OT B-O 
, OT B-O 
Italien OT B-O 
og OT B-O 
Storbritannien OT B-O 
har OT B-O 
forsynet OT B-O 
UCK AN B-AN 
, OT B-O 
en OT B-O 
mafia OT B-O 
, OT B-O 
med OT B-O 
våben OT B-O 
og OT B-O 
penge OT B-O 
for OT B-O 
at OT B-O 
bidrage OT B-O 
til OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
skulle OT B-O 
opstå OT B-O 
problemer OT B-O 
i OT B-O 
det OT B-O 
område OT B-O 
. OT B-O 

Han OT B-O 
foreslog OT B-O 
især OT B-O 
betydningen OT B-O 
af OT B-O 
også OT B-O 
at OT B-O 
oprette OT B-O 
en OT B-O 
fødevaresikkerhedsmyndighed OT B-O 
i LF B-LF 
den OT B-O 
periode OT B-O 
. OT B-O 
Han OT B-O 
sagde OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
var LF I-LF 
vigtigt OT B-O 
, OT B-O 
at OT B-O 
forbrugerne OT B-O 
i LF I-LF 
EU AN B-AN 
har OT B-O 
samme OT B-O 
tillid OT B-O 
til OT B-O 
en OT B-O 
sådan OT B-O 
institution OT B-O 
, OT B-O 
som OT B-O 
forbrugerne OT B-O 
i LF I-LF 
USA AN B-AN 
har OT B-O 
til OT B-O 
kontoret LF I-LF 
for LF I-LF 
kontrol LF I-LF 
med LF I-LF 
fødevarer LF I-LF 
og LF I-LF 
medicin LF I-LF 
( OT B-O 
FDA AN B-AN 
) OT B-O 
. OT B-O 

Det OT B-O 
er OT B-O 
et OT B-O 
mønstereksempel OT B-O 
på OT B-O 
, OT B-O 
hvordan OT B-O 
vi OT B-O 
ikke OT B-O 
ønsker OT B-O 
at OT B-O 
se OT B-O 
arbejdet OT B-O 
. OT B-O 
På OT B-O 
min OT B-O 
gruppes OT B-O 
vegne OT B-O 
anmoder OT B-O 
jeg OT B-O 
Dem OT B-O 
indtrængende OT B-O 
om OT B-O 
at OT B-O 
gøre OT B-O 
alt OT B-O 
for OT B-O 
, OT B-O 
at OT B-O 
EURODAC AN B-AN 
omgående OT B-O 
og OT B-O 
hurtigt OT B-O 
bliver OT B-O 
en OT B-O 
realitet OT B-O 
som OT B-O 
instrument OT B-O 
til OT B-O 
bekæmpelse OT B-O 
af OT B-O 
asylmisbrug OT B-O 
og OT B-O 
illegalitet OT B-O 
og OT B-O 
som OT B-O 
instrument OT B-O 
til OT B-O 
hurtig OT B-O 
afvikling OT B-O 
af OT B-O 
asylansøgningsprocedurer OT B-O 
. OT B-O 

Det OT B-O 
er LF B-LF 
derfor OT B-O 
en LF I-LF 
skam OT B-O 
, OT B-O 
at OT B-O 
betænkningen OT B-O 
kun OT B-O 
kort OT B-O 
refererer OT B-O 
til OT B-O 
behovet OT B-O 
for OT B-O 
en LF I-LF 
`` OT B-O 
tværfaglig OT B-O 
tilgang OT B-O 
'' OT B-O 
. OT B-O 
Betænkningen OT B-O 
understreger OT B-O 
også OT B-O 
behovet OT B-O 
for OT B-O 
at OT B-O 
anvende OT B-O 
forsigtighedsprincippet OT B-O 
i LF I-LF 
tilfælde OT B-O 
, OT B-O 
hvor OT B-O 
forskningen OT B-O 
ikke OT B-O 
er LF I-LF 
entydig OT B-O 
, OT B-O 
men OT B-O 
hvor OT B-O 
der OT B-O 
er LF I-LF 
en LF I-LF 
potentiel OT B-O 
alvorlig OT B-O 
eller OT B-O 
uigenkaldelig OT B-O 
trussel OT B-O 
mod LF I-LF 
helbredet OT B-O 
eller OT B-O 
miljøet OT B-O 
, OT B-O 
særligt OT B-O 
i LF I-LF 
forbindelse OT B-O 
med OT B-O 
debatten OT B-O 
om OT B-O 
genetisk LF I-LF 
modificerede LF I-LF 
organismer LF I-LF 
( OT B-O 
GMO'er OT B-O 
) OT B-O 
. OT B-O 

Kommissionens OT B-O 
forslag OT B-O 
skal OT B-O 
sikre OT B-O 
en OT B-O 
mere OT B-O 
pragmatisk OT B-O 
strategi OT B-O 
for OT B-O 
at OT B-O 
kontrollere OT B-O 
en OT B-O 
sygdom OT B-O 
, OT B-O 
der OT B-O 
kan OT B-O 
give OT B-O 
betydelige OT B-O 
tab OT B-O 
for OT B-O 
laksebrug OT B-O 
. OT B-O 
Det OT B-O 
må OT B-O 
imidlertid OT B-O 
ikke OT B-O 
lade OT B-O 
os OT B-O 
gå OT B-O 
på OT B-O 
kompromis OT B-O 
med OT B-O 
ønsket OT B-O 
om OT B-O 
at OT B-O 
reducere OT B-O 
og OT B-O 
om OT B-O 
muligt OT B-O 
udrydde OT B-O 
ISA AN B-AN 
. OT B-O 

Jeg OT B-O 
må OT B-O 
ønske OT B-O 
ordføreren OT B-O 
hr AN B-AN 
. AN I-AN 
Coelho OT B-O 
tillykke OT B-O 
med OT B-O 
hans OT B-O 
store OT B-O 
engagement OT B-O 
for LF B-LF 
at LF I-LF 
overholde OT B-O 
fristerne OT B-O 
og OT B-O 
med OT B-O 
hans OT B-O 
betænknings OT B-O 
fremragende OT B-O 
kvalitet OT B-O 
. AN I-AN 
Dette OT B-O 
er OT B-O 
den OT B-O 
metode OT B-O 
, OT B-O 
vi LF I-LF 
må OT B-O 
bruge OT B-O 
for LF I-LF 
at LF I-LF 
klare OT B-O 
fremtidens OT B-O 
udfordringer OT B-O 
med OT B-O 
en OT B-O 
integreret OT B-O 
udarbejdelse OT B-O 
og OT B-O 
forvaltning OT B-O 
af OT B-O 
SIS AN B-AN 
II OT B-O 
