-DOCSTART- -X- O
ﻧﻤﻮﻧﻪاي OT B-O 
از OT B-O 
ﮐﺸﻒ OT B-O 
ﻣﻨﺒﻊ OT B-O 
در OT B-O 
ﺷﮑﻞ OT B-O 
‪ OT B-O 
5 OT B-O 
- OT B-O 
2 OT B-O 
‬ OT B-O 
ﻧﺸﺎن OT B-O 
داده OT B-O 
ﺷﺪه OT B-O 
اﺳﺖ OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫ OT B-O 
دارد OT B-O 
و OT B-O 
از OT B-O 
‪ OT B-O 
AD OT B-O 
‬ OT B-O 
فهرست OT B-O 
شده OT B-O 
برای OT B-O 
مسیرهایی OT B-O 
که OT B-O 
مورد OT B-O 
تایید OT B-O 
‪ OT B-O 
ACL OT B-O 
‬ OT B-O 
هستند OT B-O 
مقایسه OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
71 OT B-O 
‬‬ OT B-O 

PLC OT B-O 
نوع OT B-O 
GM7 OT B-O 
از OT B-O 
شركت OT B-O 
LG OT B-O 
بهمراه OT B-O 
ماژول OT B-O 
هاي OT B-O 
اضافي OT B-O 

RIP OT B-O 
‫ OT B-O 
و OT B-O 
‬ OT B-O 
OSPF OT B-O 
‫ OT B-O 
و OT B-O 
‬ OT B-O 
EIGRP OT B-O 
‫ OT B-O 
پیکره OT B-O 
بندی OT B-O 
اولیه OT B-O 
‬ OT B-O 
R3 OT B-O 
‫ OT B-O 
پیکره OT B-O 
بندی OT B-O 
پایه OT B-O 
برای OT B-O 
راه OT B-O 
اندازی OT B-O 
مسیر OT B-O 
یاب OT B-O 
‬ OT B-O 
1 OT B-O 
- OT B-O 
1 OT B-O 
‫ OT B-O 
مثال OT B-O 
‬ OT B-O 
! OT B-O 
Router OT B-O 
R3 OT B-O 

آخرين OT B-O 
مشخصه OT B-O 
LNB OT B-O 
ها OT B-O 
، OT B-O 
فركانس OT B-O 
نوسان OT B-O 
ساز OT B-O 
، OT B-O 
محلي OT B-O 
آن OT B-O 
است OT B-O 
. OT B-O 
اين OT B-O 
فركانس OT B-O 
نشاندهنده OT B-O 
ميزان OT B-O 
كاهش OT B-O 
فركانس OT B-O 
در OT B-O 
خروجي OT B-O 
LNB OT B-O 
نسبت OT B-O 
به OT B-O 
ورودي OT B-O 
آن OT B-O 
است OT B-O 
و OT B-O 
براي OT B-O 
دريافت OT B-O 
صحيح OT B-O 
سيگنال OT B-O 
مقدار OT B-O 
آن OT B-O 
بايد OT B-O 
با OT B-O 
تنظيمات OT B-O 
فركانس OT B-O 
LNB OT B-O 
در OT B-O 
گيرنده OT B-O 
ماهواره OT B-O 
اي OT B-O 
يكسان OT B-O 
باشد OT B-O 
. OT B-O 
دستگاه OT B-O 
گيرنده OT B-O 
ماهواره OT B-O 
اي OT B-O 
: OT B-O 

اما OT B-O 
بالاخره OT B-O 
گوگل OT B-O 
این OT B-O 
نقیصه OT B-O 
را OT B-O 
در OT B-O 
نان OT B-O 
زنجفیلی OT B-O 
حل OT B-O 
کرد OT B-O 
؛ OT B-O 
از OT B-O 
این OT B-O 
نسخه OT B-O 
به OT B-O 
بعد OT B-O 
شاهد OT B-O 
قابلیت OT B-O 
انتخاب OT B-O 
کلمه OT B-O 
به OT B-O 
کلمه OT B-O 
متون OT B-O 
و OT B-O 
تسهیل OT B-O 
روند OT B-O 
این OT B-O 
امور OT B-O 
هستیم OT B-O 
. OT B-O 
همانطور OT B-O 
که OT B-O 
در OT B-O 
نسخه OT B-O 
ماست OT B-O 
یخ‌زده OT B-O 
شاهد OT B-O 
ارتقای OT B-O 
صفحه OT B-O 
خانگی OT B-O 
بودیم OT B-O 
، OT B-O 
این OT B-O 
مشکل OT B-O 
نیز OT B-O 
پیشتر OT B-O 
توسط OT B-O 
شرکای OT B-O 
سخت‌افزاری OT B-O 
رفع OT B-O 
و OT B-O 
رجوع OT B-O 
شد OT B-O 
و OT B-O 
گوگل OT B-O 
کوشید OT B-O 
تا OT B-O 
در OT B-O 
نسخه OT B-O 
جدید OT B-O 
این OT B-O 
قابلیت OT B-O 
را OT B-O 
به OT B-O 
اندروید OT B-O 
خام OT B-O 
نیز OT B-O 
بیافزاید OT B-O 
. OT B-O 
گفتنی OT B-O 
است OT B-O 
کمپانی OT B-O 
HTC OT B-O 
پیش OT B-O 
از OT B-O 
این OT B-O 
مشکل OT B-O 
کپی OT B-O 
/ OT B-O 
چسباندن OT B-O 
را OT B-O 
در OT B-O 
مدل‌های OT B-O 
پیشین OT B-O 
خود OT B-O 
رفع OT B-O 
کرده OT B-O 
بود OT B-O 
. OT B-O 

اگر OT B-O 
OBT AN B-AN 
< OT B-O 
rxdiff OT B-O 
< OT B-O 
IBT AN B-AN 
آنگاه OT B-O 
گره LF B-LF 
متعلق OT B-O 
به OT B-O 
گروه OT B-O 
SRN AN B-AN 
است OT B-O 
. OT B-O 
دو OT B-O 
پارامتر OT B-O 
SRB AN B-AN 
- OT B-O 
P OT B-O 
و OT B-O 
SRB AN I-AN 
- OT B-O 
C OT B-O 
به OT B-O 
این OT B-O 
صورت OT B-O 
تعریف OT B-O 
می OT B-O 
شوند OT B-O 
: OT B-O 
در OT B-O 
SRB AN I-AN 
- OT B-O 
P OT B-O 
تعداد OT B-O 
گره LF I-LF 
های OT B-O 
فرستنده OT B-O 
یک OT B-O 
درخواست OT B-O 
– OT B-O 
گره LF I-LF 
های OT B-O 
با OT B-O 
پیشینه OT B-O 
متفاوت OT B-O 
- OT B-O 
به OT B-O 
یک OT B-O 
گره LF I-LF 
دیگر OT B-O 
را OT B-O 
در OT B-O 
نظر OT B-O 
می OT B-O 
گیریم OT B-O 
. OT B-O 
در OT B-O 
SRB AN I-AN 
- OT B-O 
C OT B-O 
گره LF I-LF 
دریافت OT B-O 
کننده OT B-O 
درخواست OT B-O 
و OT B-O 
دو OT B-O 
گره LF I-LF 
فرستنده OT B-O 
درخواست OT B-O 
را OT B-O 
در OT B-O 
سه OT B-O 
راس OT B-O 
مثلث OT B-O 
در OT B-O 
نظر OT B-O 
گرفته OT B-O 
، OT B-O 
سپس OT B-O 
ارتفاع OT B-O 
مثلث OT B-O 
از OT B-O 
طرف OT B-O 
گره LF I-LF 
گیرنده LF I-LF 
( OT B-O 
hp AN B-AN 
) OT B-O 
را OT B-O 
محاسبه OT B-O 
می OT B-O 
کنیم OT B-O 
( OT B-O 
شکل OT B-O 
3 OT B-O 
را OT B-O 
مشاهده OT B-O 
کنید OT B-O 
) OT B-O 
. OT B-O 

20 OT B-O 
- OT B-O 
5 OT B-O 
قسمت OT B-O 
قطع OT B-O 
کننده OT B-O 
21 OT B-O 
- OT B-O 
5 OT B-O 
اصول OT B-O 
عملکرد OT B-O 
PUFFER OT B-O 

: OT B-O 
مؤلفه OT B-O 
در OT B-O 
راستاي OT B-O 
Z OT B-O 
7 OT B-O 
. OT B-O 
محاسبه OT B-O 
ميدان OT B-O 
الكتريكي OT B-O 
مربوط OT B-O 
به OT B-O 
گان OT B-O 

در OT B-O 
فاصله OT B-O 
Y OT B-O 
=0 OT B-O 
. OT B-O 
75m OT B-O 
تا OT B-O 
Y OT B-O 
=1m OT B-O 
طبق OT B-O 
تصاوير OT B-O 
A10 OT B-O 
و OT B-O 
A11 OT B-O 
ميدان OT B-O 
به OT B-O 
چند OT B-O 
ده OT B-O 
گوس OT B-O 
و OT B-O 
در OT B-O 
نقطه OT B-O 
پيك OT B-O 
به OT B-O 
190G OT B-O 
مي‌رسد OT B-O 
. OT B-O 
در OT B-O 
فاصله OT B-O 
Y OT B-O 
=1m OT B-O 
تا OT B-O 
Y OT B-O 
=1 OT B-O 
. OT B-O 
25 OT B-O 
m OT B-O 
كاهش OT B-O 
ميدان OT B-O 
را OT B-O 
مشاهده OT B-O 
خواهيم OT B-O 
كرد OT B-O 
به OT B-O 
همين OT B-O 
ترتيب OT B-O 
براي OT B-O 
فواصل OT B-O 
بيشتر OT B-O 
y OT B-O 
اين OT B-O 
كاهش OT B-O 
مقدار OT B-O 
ادامه OT B-O 
خواهد OT B-O 
داشت OT B-O 
تصاوير OT B-O 
A12 OT B-O 
تا OT B-O 
A19 OT B-O 
بخوبي OT B-O 
مؤيد OT B-O 
اين OT B-O 
مطلب OT B-O 
مي‌باشد OT B-O 
ولي OT B-O 
اين OT B-O 
كاهش OT B-O 
طوري OT B-O 
است OT B-O 
كه OT B-O 
ميدان OT B-O 
در OT B-O 
y OT B-O 
=2m OT B-O 
كمتر OT B-O 
از OT B-O 
ميدان OT B-O 
در OT B-O 
y OT B-O 
=0 OT B-O 
خواهد OT B-O 
بود OT B-O 
. OT B-O 
بديهي OT B-O 
است OT B-O 
كه OT B-O 
تقارن OT B-O 
نسبت OT B-O 
به OT B-O 
صفحه OT B-O 
y OT B-O 
=1m OT B-O 
وجود OT B-O 
نخواهد OT B-O 
داشت OT B-O 
و OT B-O 
كاهش OT B-O 
ميدان OT B-O 
در OT B-O 
طرف OT B-O 
y OT B-O 
> OT B-O 
1m OT B-O 
بيشتر OT B-O 
است OT B-O 
. OT B-O 

فهرست OT B-O 
مطالب OT B-O 
مقدمه OT B-O 
: OT B-O 
4 OT B-O 
PLC OT B-O 
و OT B-O 
کاربردهای OT B-O 
آن OT B-O 
4 OT B-O 

ساختارهاي OT B-O 
Rising OT B-O 
sun OT B-O 
هزينه OT B-O 
كمي OT B-O 
نسبت OT B-O 
به OT B-O 
مدار OT B-O 
Vane OT B-O 
and OT B-O 
Strap OT B-O 
در OT B-O 
GHZ OT B-O 
100 OT B-O 
دارند OT B-O 
. OT B-O 
Q OT B-O 
اين OT B-O 
مدار OT B-O 
نسبتاً OT B-O 
كم OT B-O 
است OT B-O 
. OT B-O 
1 OT B-O 
- OT B-O 
8 OT B-O 
- OT B-O 
1 OT B-O 
- OT B-O 
مگنترون‌هاي OT B-O 
Rising OT B-O 
sun OT B-O 
شركت OT B-O 
Litton OT B-O 

OPEN OT B-O 
OPSITION OT B-O 
: OT B-O 
در OT B-O 
حالت OT B-O 
باز OT B-O 
کناکت OT B-O 
ها OT B-O 
از OT B-O 
هم OT B-O 
فاصله OT B-O 
می OT B-O 
گیرند OT B-O 
و OT B-O 
این OT B-O 
فاصله OT B-O 
45 OT B-O 
میلی OT B-O 
متر OT B-O 
است OT B-O 
و OT B-O 
این OT B-O 
فاصله OT B-O 
امن OT B-O 
حاشیه OT B-O 
مناسبی OT B-O 
را OT B-O 
برای OT B-O 
خاموش OT B-O 
کردن OT B-O 
قوس OT B-O 
ایجاد OT B-O 
می OT B-O 
کند OT B-O 
22 OT B-O 
- OT B-O 
5 OT B-O 
دریچه OT B-O 
تخلیه OT B-O 
فشار OT B-O 

3 OT B-O 
- OT B-O 
PLC OT B-O 
مولر OT B-O 
آلمان OT B-O 
4 OT B-O 
- OT B-O 
PLC OT B-O 
، OT B-O 
LG OT B-O 
كره OT B-O 
10 OT B-O 
- OT B-O 
PLC OT B-O 
هاي OT B-O 
بزرگ OT B-O 
با OT B-O 
كاربرد OT B-O 
گسترده OT B-O 
: OT B-O 

‬ OT B-O 
برچسب OT B-O 
‪ OT B-O 
2 OT B-O 
‬ OT B-O 
مسویرها OT B-O 
را OT B-O 
از OT B-O 
‬ OT B-O 
‫حوزه OT B-O 
‪ OT B-O 
OSPF OT B-O 
2 OT B-O 
‬ OT B-O 
بازتوزیع OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
سمت OT B-O 
راست OT B-O 
‪ OT B-O 
،‬ OT B-O 
مسیریاب OT B-O 
از OT B-O 
مسیرهایی OT B-O 
که OT B-O 
از OT B-O 
حوزه OT B-O 
‪ OT B-O 
OSPF OT B-O 
1 OT B-O 
‬ OT B-O 
می OT B-O 
آیند OT B-O 
اطوالع OT B-O 
دارد OT B-O 
و OT B-O 
‬ OT B-O 

داده OT B-O 
های OT B-O 
آزمایشی OT B-O 
همانطور OT B-O 
که OT B-O 
در OT B-O 
جدول OT B-O 
پیداست OT B-O 
روابط OT B-O 
تجربی OT B-O 
ارایه OT B-O 
شده OT B-O 
توسط OT B-O 
ELKOTB OT B-O 
و OT B-O 
SIMMONS OT B-O 
با OT B-O 
نتایج OT B-O 
آزمایش OT B-O 
همبستگی OT B-O 
خوبی OT B-O 
دارند OT B-O 
اگرچه OT B-O 
معادله OT B-O 
WEGG OT B-O 
مقادیر OT B-O 
بیشتری OT B-O 
برای OT B-O 
سایز OT B-O 
قطره OT B-O 
به OT B-O 
ما OT B-O 
میدهد OT B-O 
( OT B-O 
ذکر OT B-O 
این OT B-O 
نکته OT B-O 
الزامی OT B-O 
است OT B-O 
که OT B-O 
این OT B-O 
معادله OT B-O 
برای OT B-O 
افشانک OT B-O 
های OT B-O 
مخلوط OT B-O 
کننده OT B-O 
داخلی OT B-O 
صادق OT B-O 
است OT B-O 
) OT B-O 
. OT B-O 
همچنین OT B-O 
ممکن OT B-O 
است OT B-O 
که OT B-O 
از OT B-O 
معادلات OT B-O 
2 OT B-O 
و OT B-O 
3 OT B-O 
استنباط OT B-O 
گردد OT B-O 
که OT B-O 
سایز OT B-O 
قطره OT B-O 
با OT B-O 
سرعت OT B-O 
نسبی OT B-O 
آب OT B-O 
/ OT B-O 
هوا OT B-O 
در OT B-O 
قدرت OT B-O 
0 OT B-O 
. OT B-O 
5 OT B-O 
- OT B-O 
1 OT B-O 
رابطه OT B-O 
معکوسی OT B-O 
دارد OT B-O 
. OT B-O 

همانند OT B-O 
موارد OT B-O 
قبلی OT B-O 
، OT B-O 
خودرو OT B-O 
در OT B-O 
مجاورت OT B-O 
ارتباط OT B-O 
پراکنده OT B-O 
فرض OT B-O 
می OT B-O 
کنیم OT B-O 
که OT B-O 
آنها OT B-O 
قاعده OT B-O 
پراکنده OT B-O 
را OT B-O 
بدون OT B-O 
توجه OT B-O 
به OT B-O 
شرایط OT B-O 
ترافیک OT B-O 
کلی OT B-O 
موجود OT B-O 
به OT B-O 
کار OT B-O 
می OT B-O 
گیرند OT B-O 
. OT B-O 
به OT B-O 
منظور OT B-O 
به OT B-O 
دست OT B-O 
آوری OT B-O 
درک OT B-O 
بهتری OT B-O 
از OT B-O 
چگونگی OT B-O 
مدیریت OT B-O 
انتشار OT B-O 
بسته OT B-O 
در OT B-O 
این OT B-O 
مورد OT B-O 
، OT B-O 
در OT B-O 
زیر OT B-O 
ما OT B-O 
از OT B-O 
دو OT B-O 
سناریو OT B-O 
استفاده OT B-O 
می OT B-O 
کنیم OT B-O 
که OT B-O 
در OT B-O 
شکل OT B-O 
20 OT B-O 
و OT B-O 
شکل OT B-O 
21 OT B-O 
با OT B-O 
یک OT B-O 
مثال OT B-O 
خوب OT B-O 
و OT B-O 
دقیق OT B-O 
نشان OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
شکل19 OT B-O 
< OT B-O 
MDC=1 OT B-O 
, OT B-O 
ODC=1 OT B-O 
, OT B-O 
DFlg OT B-O 
=1 OT B-O 
> OT B-O 

IRCS AN B-AN 
در OT B-O 
واقع OT B-O 
سيستم OT B-O 
كنترل OT B-O 
دستي OT B-O 
( OT B-O 
Manual OT B-O 
) OT B-O 
مي‌باشد OT B-O 
كه OT B-O 
در OT B-O 
مرحله OT B-O 
اول OT B-O 
اتوماسيون OT B-O 
فيدر OT B-O 
به OT B-O 
‌كار OT B-O 
گرفته OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 
ارتباط OT B-O 
مركز OT B-O 
با OT B-O 
RTUها OT B-O 
و LF B-LF 
ساير OT B-O 
مراكز OT B-O 
از OT B-O 
طريق OT B-O 
خط OT B-O 
مخابراتي OT B-O 
انحصاري OT B-O 
انجام OT B-O 
مي‌شود OT B-O 
. OT B-O 
پايانه‌هاي LF I-LF 
دوردست LF I-LF 
RTU AN B-AN 

DV AN B-AN 
- OT B-O 
CAST AN B-AN 
پروتکل OT B-O 
انتشاری OT B-O 
، OT B-O 
گسترش OT B-O 
یافته OT B-O 
است OT B-O 
که OT B-O 
فقط OT B-O 
بر OT B-O 
اطلاعات OT B-O 
ساختار OT B-O 
محلی OT B-O 
برای OT B-O 
مدیریت OT B-O 
انتشار OT B-O 
پیام OT B-O 
در OT B-O 
VANET AN B-AN 
تکیه OT B-O 
دارد OT B-O 
. OT B-O 
نشان OT B-O 
می OT B-O 
دهیم OT B-O 
که OT B-O 
کارکرد OT B-O 
پروتکل OT B-O 
DV AN I-AN 
- OT B-O 
CAST AN I-AN 
ارایه OT B-O 
شده OT B-O 
، OT B-O 
در OT B-O 
زمینه OT B-O 
های OT B-O 
قابلیت OT B-O 
اطمینان OT B-O 
، OT B-O 
کارآمدی OT B-O 
و OT B-O 
مقیاس OT B-O 
در OT B-O 
سطح OT B-O 
عالی OT B-O 
است OT B-O 
. OT B-O 
قالب OT B-O 
استفاده OT B-O 
شده OT B-O 
برای OT B-O 
پروتکل OT B-O 
شبیه LF B-LF 
ساز LF I-LF 
، OT B-O 
شبیه LF I-LF 
ساز LF I-LF 
NS AN B-AN 
- OT B-O 
2 OT B-O 
است OT B-O 

15 OT B-O 
B OT B-O 
3 OT B-O 

در OT B-O 
بعضی OT B-O 
مواقع OT B-O 
گره OT B-O 
های OT B-O 
خاص OT B-O 
( OT B-O 
مثلاً OT B-O 
گره OT B-O 
های OT B-O 
ستون OT B-O 
فقرات OT B-O 
سیار OT B-O 
) OT B-O 
می OT B-O 
توانند OT B-O 
حرکت OT B-O 
خود OT B-O 
را OT B-O 
هماهنگ OT B-O 
کنند OT B-O 
و OT B-O 
به OT B-O 
صورت OT B-O 
پویا OT B-O 
در OT B-O 
ناحیه OT B-O 
مشخص OT B-O 
شده OT B-O 
خاص OT B-O 
، OT B-O 
عمل OT B-O 
توزیع OT B-O 
را OT B-O 
انجام OT B-O 
می OT B-O 
دهند OT B-O 
تا OT B-O 
قسمت OT B-O 
های OT B-O 
مقطع OT B-O 
شده OT B-O 
را OT B-O 
شناسایی OT B-O 
کنند OT B-O 
. OT B-O 
• OT B-O 
ذخیره OT B-O 
انرژی OT B-O 
: OT B-O 
اغلب OT B-O 
گره OT B-O 
های OT B-O 
Ad- OT B-O 
hoc OT B-O 
( OT B-O 
مثلاً OT B-O 
hopها OT B-O 
، OT B-O 
PDAها OT B-O 
، OT B-O 
حسگرها OT B-O 
و OT B-O 
غیره OT B-O 
) OT B-O 
دارای OT B-O 
قدرت OT B-O 
باتری OT B-O 
و OT B-O 
انرژی OT B-O 
محدود OT B-O 
می OT B-O 
باشند OT B-O 
و OT B-O 
توانایی OT B-O 
تولید OT B-O 
انرژی OT B-O 
خودشان OT B-O 
را OT B-O 
ندارند OT B-O 
. OT B-O 
طراحی OT B-O 
پروتکلی OT B-O 
که OT B-O 
انرژی OT B-O 
مناسبی OT B-O 
را OT B-O 
برقرار OT B-O 
سازد OT B-O 
یکی OT B-O 
از OT B-O 
مهمترین OT B-O 
بحث OT B-O 
ها OT B-O 
می OT B-O 
باشد OT B-O 
. OT B-O 

‫ OT B-O 
‪ OT B-O 
35 OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
AS OT B-O 
BR OT B-O 
RD OT B-O 
1 OT B-O 
‬‬ OT B-O 
‫شکل OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
8 OT B-O 
‬ OT B-O 
ارزش OT B-O 
‪ OT B-O 
R OT B-O 
4 OT B-O 
‬ OT B-O 
برای OT B-O 
رسیدن OT B-O 
به OT B-O 
‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
34 OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
AS OT B-O 
BR OT B-O 
RD OT B-O 
1 OT B-O 
‬‬ OT B-O 
‫شکل OT B-O 
‪ OT B-O 
: OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‬ OT B-O 
هزینه OT B-O 
‪ OT B-O 
R OT B-O 
5 OT B-O 
‬ OT B-O 
برای OT B-O 
رسیدن OT B-O 
به OT B-O 
‬ OT B-O 

برنامه OT B-O 
Active OT B-O 
Sync OT B-O 
که OT B-O 
10 OT B-O 
- OT B-O 
15 OT B-O 
% OT B-O 
سرعتش OT B-O 
نسبت OT B-O 
به OT B-O 
ورژن OT B-O 
قبلی OT B-O 
ویندوز OT B-O 
موبایل OT B-O 
بیشتر OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 
ذخیره OT B-O 
مدام OT B-O 
PS AN B-AN 
باتری LF B-LF 
که OT B-O 
در OT B-O 
Pocket OT B-O 
PC AN B-AN 
ها OT B-O 
وجود OT B-O 
دارد OT B-O 
و OT B-O 
طول OT B-O 
عمر OT B-O 
باتری LF I-LF 
موبایل OT B-O 
را OT B-O 
بیشتر OT B-O 
می OT B-O 
کند OT B-O 
قبلا OT B-O 
تا OT B-O 
50 OT B-O 
% OT B-O 
( OT B-O 
حدودا OT B-O 
72 OT B-O 
ساعت OT B-O 
حافظه LF B-LF 
) OT B-O 
انرژی OT B-O 
باتری LF I-LF 
برای OT B-O 
نگهداری OT B-O 
دیتا OT B-O 
در OT B-O 
حافظه LF I-LF 
Ram AN B-AN 
رزرو OT B-O 
می OT B-O 
شد OT B-O 
. OT B-O 
در OT B-O 
گوشی OT B-O 
های OT B-O 
ویندوز OT B-O 
دار OT B-O 
به OT B-O 
سمت OT B-O 
استفاده OT B-O 
از OT B-O 
حافظه LF I-LF 
فلاش OT B-O 
به OT B-O 
جای OT B-O 
Ram AN I-AN 
به OT B-O 
عنوان OT B-O 
حافظه LF I-LF 
اولیه OT B-O 
استفاده OT B-O 
می OT B-O 
کنند OT B-O 
. OT B-O 

با OT B-O 
این OT B-O 
کار OT B-O 
پس OT B-O 
از OT B-O 
فعال OT B-O 
نمودن OT B-O 
وقفه OT B-O 
ها OT B-O 
که OT B-O 
با OT B-O 
دستور OT B-O 
ENI OT B-O 
انجام OT B-O 
می OT B-O 
گردد OT B-O 
, OT B-O 
هر OT B-O 
100 OT B-O 
میلی OT B-O 
ثانیه OT B-O 
یکبار OT B-O 
برنامه OT B-O 
عادی OT B-O 
( OT B-O 
MAIN OT B-O 
) OT B-O 
رها OT B-O 
شده OT B-O 
و OT B-O 
یک OT B-O 
بار OT B-O 
برنامه OT B-O 
نوشته OT B-O 
شده OT B-O 
در OT B-O 
آدرس OT B-O 
INT OT B-O 
0 OT B-O 
اجرا OT B-O 
می OT B-O 
گردد OT B-O 
. OT B-O 
در OT B-O 
این OT B-O 
آدرس OT B-O 
هم OT B-O 
مقدار OT B-O 
ورودی OT B-O 
آنالوگ OT B-O 
خوانده OT B-O 
شده OT B-O 
و OT B-O 
در OT B-O 
خانه OT B-O 
حافظه OT B-O 
100 OT B-O 
قرار OT B-O 
می OT B-O 
گیرد OT B-O 
. OT B-O 
MAIN OT B-O 

14 OT B-O 
- OT B-O 
4 OT B-O 
- OT B-O 
بررسی OT B-O 
محیط OT B-O 
های OT B-O 
مخابراتی OT B-O 
گوناگون OT B-O 
99 OT B-O 
15 OT B-O 
- OT B-O 
4 OT B-O 
- OT B-O 
جدول OT B-O 
مقایسه OT B-O 
سیستم OT B-O 
هایی OT B-O 
مخابراتی OT B-O 
99 OT B-O 
فصل OT B-O 
پنجم OT B-O 
: OT B-O 
روش OT B-O 
های OT B-O 
اتوماسیون OT B-O 
پست OT B-O 
و OT B-O 
معرفي OT B-O 
قطعات OT B-O 
و OT B-O 
دستگاههاي OT B-O 
مورد OT B-O 
استفاده OT B-O 
در OT B-O 
اتوماسيون OT B-O 
شبكه OT B-O 
هاي OT B-O 
توزيع OT B-O 
به OT B-O 
روش OT B-O 
VIT OT B-O 

‫وقتی OT B-O 
یک OT B-O 
عبارت OT B-O 
نقشه OT B-O 
مسیر OT B-O 
با OT B-O 
یک OT B-O 
بسته OT B-O 
انطباق OT B-O 
یابد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
دستور OT B-O 
تنظیم OT B-O 
فعالیت OT B-O 
نحوه OT B-O 
ارسال OT B-O 
بسته OT B-O 
را OT B-O 
تعریف OT B-O 
می OT B-O 
کند OT B-O 
‪ OT B-O 
1 OT B-O 
.‬‬ OT B-O 
‫دستور OT B-O 
تنظیم OT B-O 
‪ OT B-O 
،‬ OT B-O 
فاصل OT B-O 
یا OT B-O 
آدرس OT B-O 
‪ OT B-O 
IP OT B-O 
‬ OT B-O 
جهش OT B-O 
را OT B-O 
همانند OT B-O 
مسیرهای OT B-O 
موجود OT B-O 
در OT B-O 
جدول OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
